,coverage,nb_alive,nb_sleeping,overlapping
0,0.537081837654,59,28,0.208651021123
1,0.674583256245,59,19,0.791348993778
2,0.851409673691,59,10,0.416509896517
3,0.86779487133,59,10,0.433326750994
4,0.833626449108,59,12,0.207858860493
5,0.805864930153,59,13,0.416509896517
6,0.861977398396,59,10,0.416509896517
7,0.816478610039,59,12,0.641185581684
8,0.763722777367,59,15,0.416509896517
9,0.814429402351,59,14,0.0
10,0.787142932415,59,15,0.208651021123
11,0.763107180595,59,17,0.0
12,0.778576135635,59,16,0.0
13,0.795725226402,59,15,0.0
14,0.741167783737,59,18,0.0
15,0.745975971222,59,18,0.0
16,0.671210467815,59,22,0.0
17,0.685055315495,59,21,0.0
18,0.666351139545,59,22,0.0
19,0.628942787647,59,24,0.0
20,0.631725490093,59,24,0.0
21,0.676514685154,59,21,0.358814388514
22,0.613683283329,59,25,0.0
23,0.619385778904,59,25,0.0
24,0.651001214981,59,23,0.0
25,0.578926324844,59,26,0.0
26,0.607229650021,59,25,0.0
27,0.63126540184,59,22,0.567465424538
28,0.62593382597,59,23,0.358814388514
29,0.629142284393,59,22,0.358814388514
30,0.596024215221,59,24,0.358814388514
31,0.576184570789,59,26,0.358814388514
32,0.589025557041,59,26,0.0
33,0.583046972752,59,23,1.0
34,0.633342027664,59,22,0.567465424538
35,0.653759121895,59,19,0.791348993778
36,0.64729398489,59,21,0.567465424538
37,0.596694052219,59,22,0.77532428503
38,0.652806520462,59,19,0.77532428503
39,0.63916426897,59,20,1.0
40,0.562773406506,59,24,1.0
41,0.578007102013,59,23,0.77532428503
42,0.615391075611,59,21,0.77532428503
43,0.634095191956,59,20,0.77532428503
44,0.652743458748,59,19,0.77532428503
45,0.645656704903,59,20,0.77532428503
46,0.626952528954,59,22,0.416509896517
47,0.687906503677,59,20,0.208651021123
48,0.664416790009,59,21,0.208651021123
49,0.589595377445,59,25,0.208651021123
50,0.624408423901,59,24,0.0
51,0.602967977524,59,25,0.0
52,0.621621012688,59,24,0.0
53,0.659080505371,59,22,0.0
54,0.571292459965,59,27,0.0
55,0.555426895618,59,28,0.0
56,0.63021916151,59,24,0.0
57,0.630112111568,59,24,0.0
58,0.630112111568,59,24,0.0
59,0.624403655529,59,24,0.0
60,0.630112111568,59,24,0.0
61,0.680464982986,59,21,0.0
62,0.657470524311,59,22,0.0
63,0.640601277351,59,22,0.0
64,0.639767885208,59,21,0.583490133286
65,0.704060077667,59,19,0.0
66,0.672740161419,59,21,0.22467571497
67,0.629454791546,59,23,0.207858860493
68,0.621012568474,59,22,0.583490133286
69,0.675068557262,59,19,0.566673278809
70,0.685650169849,59,19,0.432534575462
71,0.656337618828,59,20,0.566673278809
72,0.642406523228,59,21,0.566673278809
73,0.658855497837,59,21,0.416509896517
74,0.675024569035,59,19,0.566673278809
75,0.623702347279,59,23,0.207858860493
76,0.679832696915,59,20,0.207858860493
77,0.689454555511,59,19,0.416509896517
78,0.634102344513,59,21,0.416509896517
79,0.667827069759,59,20,0.208651021123
80,0.643700838089,59,21,0.416509896517
81,0.670839607716,59,20,0.416509896517
82,0.671561837196,59,18,0.77532428503
83,0.621157765388,59,22,0.416509896517
84,0.671038448811,59,20,0.207858860493
85,0.620616555214,59,23,0.207858860493
86,0.658042728901,59,22,0.0
87,0.634547591209,59,23,0.0
88,0.752613246441,59,17,0.0
89,0.659085273743,59,22,0.0
90,0.664671003819,59,22,0.208651021123
91,0.646148979664,59,23,0.0
92,0.696501910686,59,19,0.358814388514
93,0.576203107834,59,26,0.22467571497
94,0.659093558788,59,22,0.0
95,0.715206086636,59,19,0.0
96,0.600238800049,59,23,0.792141139507
97,0.672399520874,59,21,0.22467571497
98,0.703933954239,59,17,0.792141139507
99,0.592391133308,59,24,0.567465424538
100,0.636602163315,59,23,0.22467571497
101,0.588619410992,59,25,0.358814388514
102,0.608965039253,59,23,0.358814388514
103,0.590268015862,59,24,0.358814388514
104,0.64528632164,59,20,0.583490133286
105,0.616051793098,59,22,0.358814388514
106,0.590234041214,59,24,0.358814388514
107,0.559888124466,59,25,0.358814388514
108,0.663030743599,59,20,0.208651021123
