,coverage,nb_alive,nb_sleeping,overlapping
484,13007.8691406,64,16,731.820007324
485,12480.6494141,64,18,424.510009766
486,12992.9980469,64,16,604.059997559
487,13216.8378906,64,15,649.510009766
488,13679.9980469,64,13,696.940002441
489,12977.859375,64,16,793.719970703
490,13335.9384766,64,14,829.059997559
491,13839.7568359,64,12,661.599975586
492,12965.3183594,64,16,638.940002441
493,12873.5986328,64,16,466.450012207
494,13167.2861328,64,17,179.550003052
495,12151.1494141,64,20,179.029998779
496,12549.9277344,64,19,369.210021973
497,13689.2050781,64,14,508.260009766
498,13407.8447266,64,17,189.660003662
499,13874.5839844,64,13,508.260009766
500,12714.2070312,64,18,461.719970703
501,12637.8964844,64,19,179.029998779
502,12810.8476562,64,16,595.799987793
503,12795.0166016,64,16,683.630004883
504,12824.2363281,64,16,581.769958496
505,12306.4472656,64,17,683.630004883
506,13270.7949219,64,16,0.0
507,12941.1962891,64,16,445.619995117
508,13513.7236328,64,16,292.390014648
509,13275.0058594,64,16,365.549987793
510,13800.9853516,64,13,544.579956055
511,12522.5341797,64,20,0.0
512,13482.40625,64,14,699.880004883
513,12490.1777344,64,18,330.66998291
514,12771.2070312,64,18,365.549987793
515,12201.0488281,64,19,330.66998291
516,12500.6494141,64,19,154.779998779
517,12352.0380859,64,20,292.390014648
518,13253.65625,64,16,482.050018311
519,12455.0664062,64,19,269.729980469
520,12894.2578125,64,16,517.390014648
521,13080.4462891,64,14,840.059936523
522,12688.3671875,64,17,701.559997559
523,12694.4580078,64,17,707.050048828
524,12321.0498047,64,19,511.899993896
525,12691.4580078,64,18,225.0
526,12401.8779297,64,21,0.0
527,13002.2978516,64,16,351.369995117
528,12097.8994141,64,20,179.029998779
529,13526.5976562,64,12,912.289978027
530,13366.9873047,64,17,179.550003052
531,12544.5771484,64,18,508.260009766
532,13335.1757812,64,16,132.119995117
533,13400.9453125,64,16,0.0
534,12475.5058594,64,18,329.599975586
535,13795.3847656,64,14,518.369995117
536,12238.578125,64,19,189.660003662
537,12880.2773438,64,18,328.709991455
538,12872.828125,64,16,638.420043945
539,12704.6787109,64,17,445.619995117
540,12430.3974609,64,18,500.809997559
541,13766.8857422,64,11,814.309936523
542,12377.1591797,64,16,758.179992676
543,12184.9296875,64,17,817.969970703
544,12135.6503906,64,17,757.659973145
545,12354.1884766,64,16,813.369995117
546,12604.6289062,64,17,630.679992676
547,13758.8759766,64,15,269.729980469
548,12055.5800781,64,19,482.050018311
549,12861.9677734,64,16,592.400024414
550,12074.640625,64,17,996.949951172
551,13074.65625,64,16,657.0
552,13003.2470703,64,15,817.400024414
553,12721.0585938,64,16,926.729980469
554,13456.9765625,64,14,926.729980469
555,12104.3095703,64,19,517.390014648
556,12271.8789062,64,18,972.179931641
557,13408.1064453,64,14,945.579956055
558,13123.9072266,64,13,985.709960938
559,13076.2070312,64,15,720.579956055
560,13117.9375,64,15,656.109985352
561,12680.7089844,64,15,1077.69995117
562,12199.5400391,64,19,559.33001709
563,12054.1689453,64,18,673.150024414
564,12645.7675781,64,17,697.920043945
565,11706.8789062,64,19,876.949951172
566,12383.9375,64,19,132.119995117
567,13340.2167969,64,16,501.33001709
568,13021.4775391,64,16,490.700012207
569,13092.7773438,64,16,311.66998291
570,12866.3291016,64,15,677.219970703
571,12954.7792969,64,16,355.440002441
572,13507.5664062,64,13,666.58996582
573,13872.0761719,64,11,993.859985352
574,12647.2294922,64,18,493.049987793
575,13850.0341797,64,14,311.149993896
576,13303.7177734,64,16,317.160003662
577,13009.0683594,64,16,269.729980469
578,12847.6884766,64,15,670.619995117
579,12183.5185547,64,18,624.649963379
580,12911.1777344,64,15,825.399963379
581,12046.71875,64,18,641.819946289
582,12671.2167969,64,16,308.010009766
583,13079.0976562,64,14,669.159973145
584,11855.078125,64,21,308.010009766
585,12767.9970703,64,18,308.010009766
586,11328.7910156,64,22,536.150024414
587,12831.9179688,64,15,867.209960938
588,13995.5566406,64,13,466.320007324
589,12771.7167969,64,19,137.61000061
590,13707.4873047,64,14,649.510009766
591,12957.9677734,64,17,286.899993896
592,13435.5371094,64,13,599.329956055
593,13445.7275391,64,15,424.510009766
594,13070.6591797,64,13,1123.31994629
595,13475.3867188,64,15,614.170043945
596,12463.0390625,64,19,269.729980469
597,13779.8544922,64,14,614.170043945
598,12675.8291016,64,18,424.510009766
599,12983.6386719,64,15,835.140014648
600,13188.2978516,64,16,269.729980469
601,12053.5400391,64,19,604.059997559
602,12109.9404297,64,21,179.550003052
603,12402.9785156,64,20,369.210021973
604,12438.1777344,64,19,316.640014648
605,12871.1855469,64,18,506.300018311
606,12009.8574219,64,21,269.729980469
607,13710.8330078,64,13,628.309997559
608,13158.7851562,64,17,358.58001709
609,13428.8945312,64,16,0.0
610,13258.8671875,64,16,317.160003662
611,12534.9091797,64,18,137.61000061
612,12041.7890625,64,19,179.029998779
613,12253.0390625,64,18,379.779998779
614,12818.2675781,64,16,449.649963379
615,13313.2773438,64,15,375.619995117
616,12994.8466797,64,18,225.0
617,12657.8291016,64,19,179.029998779
618,12388.8876953,64,21,362.609985352
619,12875.2773438,64,17,731.300048828
620,13819.1162109,64,14,508.260009766
621,12026.640625,64,21,292.390014648
622,12529.5898438,64,18,639.309936523
623,12991.4980469,64,17,466.320007324
624,13374.4882812,64,15,779.429992676
625,12772.46875,64,17,800.649963379
626,13608.2363281,64,16,132.119995117
627,12842.5976562,64,18,471.940002441
628,12240.3291016,64,20,311.66998291
629,13101.8359375,64,16,821.369995117
630,12577.9589844,64,18,424.510009766
631,12325.3291016,64,17,775.349975586
632,12702.1689453,64,17,465.929992676
633,13124.2773438,64,16,311.66998291
634,13382.6767578,64,14,666.58996582
635,12618.5703125,64,17,534.469970703
636,13163.0966797,64,15,311.149993896
637,12701.2158203,64,18,545.099975586
638,12822.2275391,64,17,308.010009766
639,12646.1972656,64,16,666.58996582
640,12958.8271484,64,16,684.149963379
641,12013.9804688,64,18,715.700012207
642,12420.6884766,64,17,536.66998291
643,12488.3886719,64,18,490.700012207
644,12602.5283203,64,17,655.58996582
645,12650.4580078,64,17,490.700012207
646,12884.3984375,64,15,824.899963379
647,12476.7890625,64,19,132.119995117
648,12279.9902344,64,17,662.520019531
649,12310.5,64,18,448.760009766
650,13228.9677734,64,17,0.0
651,12989.8476562,64,16,328.709991455
652,12123.4785156,64,21,286.899993896
653,11665.0800781,64,20,504.599975586
654,12433.3896484,64,16,800.130004883
655,12094.8613281,64,16,968.020019531
656,11760.3808594,64,20,462.789978027
657,12380.5,64,16,795.530029297
658,12938.4179688,64,14,912.439941406
659,13202.6582031,64,15,674.280029297
660,12789.3183594,64,16,779.429992676
661,13062.3378906,64,16,641.819946289
662,12979.2783203,64,14,1172.31994629
663,13603.5742188,64,16,552.270019531
664,13429.3574219,64,13,1015.05993652
665,13336.8574219,64,14,1218.85998535
666,13139.5957031,64,16,638.420043945
667,13575.0458984,64,14,793.199951172
668,13638.9667969,64,13,814.829956055
669,13765.1357422,64,13,503.160003662
670,12833.8291016,64,17,680.359985352
671,12094.0595703,64,19,500.809997559
672,13561.9365234,64,14,817.969970703
673,12604.4882812,64,19,628.309997559
674,11669.6699219,64,22,0.0
675,12711.6074219,64,18,680.359985352
676,12740.2578125,64,16,496.190002441
677,13596.9658203,64,14,715.700012207
678,11850.7392578,64,21,448.760009766
679,12232.7890625,64,19,448.760009766
680,12243.9599609,64,19,328.709991455
681,12601.5771484,64,18,269.729980469
682,13737.8476562,64,13,317.160003662
683,12854.2568359,64,18,137.61000061
684,12234.5078125,64,19,179.029998779
685,12715.8271484,64,17,175.88999939
686,13563.8066406,64,13,404.029998779
687,12980.9775391,64,17,0.0
688,12772.9169922,64,17,270.619995117
689,13757.8564453,64,14,313.5
690,13078.5869141,64,16,425.399963379
691,13164.6074219,64,16,270.619995117
692,12794.5498047,64,16,647.829956055
693,12860.8984375,64,16,737.069946289
694,13618.4169922,64,14,467.33996582
695,12208.75,64,21,154.779998779
696,12015.4384766,64,21,379.779998779
697,12305.0390625,64,18,666.020019531
698,12924.6279297,64,16,829.949951172
699,12878.9472656,64,19,137.61000061
700,12990.4375,64,17,657.0
701,12936.3183594,64,18,286.899993896
702,13923.0947266,64,15,132.119995117
703,13772.6455078,64,13,501.699981689
704,12713.9384766,64,17,286.899993896
705,12990.9785156,64,16,656.109985352
706,13342.2568359,64,15,286.899993896
707,12325.8095703,64,18,368.690002441
708,13223.0566406,64,15,369.210021973
709,12416.7988281,64,19,311.66998291
710,11930.6191406,64,20,680.359985352
711,13284.7861328,64,15,313.5
712,11684.0009766,64,20,548.239990234
713,12268.7001953,64,17,876.949951172
714,12511.5068359,64,17,835.530029297
715,13416.0664062,64,14,501.33001709
716,12659.8564453,64,16,724.130004883
717,13340.5478516,64,13,804.199951172
718,12932.1083984,64,14,993.859985352
719,12644.7089844,64,15,861.739990234
720,13125.2480469,64,14,969.08996582
721,12918.0585938,64,15,850.16998291
722,12437.3203125,64,17,625.16998291
723,12408.3691406,64,19,404.549987793
724,11235.1015625,64,21,721.190002441
725,13506.5273438,64,13,863.420043945
726,12923.0976562,64,17,506.820007324
727,11911.2705078,64,20,552.270019531
728,12518.7402344,64,16,1083.18994141
729,13006.3886719,64,17,638.940002441
730,13110.2089844,64,16,614.170043945
731,13558.4667969,64,14,482.050018311
732,13305.6865234,64,16,365.549987793
733,13131.9775391,64,17,459.390014648
734,13296.3564453,64,17,269.729980469
735,13086.6367188,64,17,557.519958496
736,14271.7939453,64,13,424.510009766
737,13177.7167969,64,18,286.899993896
738,12825.0673828,64,16,780.83996582
739,13066.4472656,64,17,424.510009766
