,30per_depletion,coverage (mean),coverage (stdev),final_fitness (mean),final_fitness (stdev),first_depletion,initial_fitness (mean),initial_fitness (stdev),nb_sleeping (mean),nb_sleeping (stdev),overlapping (mean),overlapping (stdev),scenario_name,term1_final (mean),term1_final (stdev),term1_initial (mean),term1_initial (stdev),term2_final (mean),term2_final (stdev),term2_initial (mean),term2_initial (stdev)
0,3443,0.856635454404,0.0479626344604,0.741113620553,0.0187378822143,3364,0.58139088732,0.022941608983,0.338904811216,0.0427515459544,0.313644695421,0.0772292562028,FCMMPSO,0.733191548499,0.0546030718615,0.597993174856,0.0602988922154,0.749035693289,0.0485455439499,0.564788600073,0.0578165981237
