,coverage,nb_alive,nb_sleeping,overlapping
0,0.918449044228,63,24,0.128510296345
1,0.887851655483,63,11,0.492868095636
2,0.893143832684,63,10,0.486955553293
3,0.929734528065,63,12,0.495116025209
4,0.926656424999,63,14,0.464068949223
5,0.940202534199,63,16,0.411636769772
6,0.971210598946,63,15,0.499900341034
7,0.940125584602,63,16,0.393220573664
8,0.917617976665,63,16,0.340767115355
9,0.924487233162,63,16,0.41155615449
10,0.949814677238,63,18,0.213486835361
11,0.910572826862,63,18,0.33039689064
12,0.900584995747,63,21,0.169210791588
13,0.897651553154,63,20,0.137073680758
14,0.900548279285,63,21,0.0968439728022
15,0.898605525494,63,17,0.417714655399
16,0.888884484768,63,19,0.302064299583
17,0.897851407528,63,22,0.230969890952
18,0.879087269306,63,23,0.304596424103
19,0.927705705166,63,23,0.248423278332
20,0.869816124439,63,21,0.398216962814
21,0.896423637867,63,25,0.129112571478
22,0.918671905994,63,22,0.291261464357
23,0.803218305111,63,26,0.0936205089092
24,0.897175014019,63,22,0.18528573215
25,0.867723107338,63,21,0.269850850105
26,0.81924957037,63,22,0.273867458105
27,0.858887255192,63,23,0.154009625316
28,0.856095016003,63,22,0.243528693914
29,0.867157697678,63,17,0.444507598877
30,0.795342683792,63,26,0.153288573027
31,0.866721451283,63,14,0.434396117926
32,0.811506986618,63,20,0.299625486135
33,0.811436414719,63,17,0.275670051575
34,0.870241224766,63,18,0.267560482025
35,0.892217457294,63,13,0.37374830246
36,0.819283366203,63,17,0.303815990686
37,0.899618148804,63,14,0.405410349369
38,0.898576259613,63,14,0.341199755669
39,0.902893364429,63,15,0.416255623102
40,0.930241286755,63,12,0.505159676075
41,0.900583922863,63,16,0.281722545624
42,0.868918955326,63,16,0.324416488409
43,0.864193975925,63,17,0.256142646074
44,0.832431852818,63,17,0.373387753963
45,0.920162856579,63,16,0.294438242912
46,0.809504628181,63,19,0.31729516387
47,0.810267984867,63,22,0.228934019804
48,0.881797015667,63,18,0.209436282516
49,0.892473995686,63,18,0.27153468132
50,0.903285562992,63,17,0.299557626247
51,0.854655444622,63,19,0.362300753593
52,0.847496569157,63,21,0.313745141029
53,0.872267484665,63,20,0.398785293102
54,0.892454683781,63,22,0.241378307343
55,0.875479519367,63,20,0.315165996552
56,0.914471268654,63,18,0.525908589363
57,0.817376434803,63,24,0.283563286066
58,0.89884108305,63,22,0.364985525608
59,0.719277501106,63,27,0.386531829834
60,0.833788216114,63,21,0.490386843681
61,0.879227519035,63,17,0.575469374657
62,0.955893814564,63,13,0.546560049057
63,0.887281596661,63,20,0.399620860815
64,0.791827440262,63,23,0.268832892179
65,0.783222436905,63,19,0.446085393429
66,0.913272440434,63,15,0.389365166426
67,0.851249039173,63,17,0.307709634304
68,0.938469529152,63,12,0.519754290581
69,0.85743021965,63,16,0.400634527206
70,0.838233411312,63,19,0.214063644409
71,0.863978683949,63,15,0.310631930828
72,0.864417612553,63,16,0.42427188158
73,0.880104482174,63,15,0.371021032333
74,0.89423251152,63,17,0.312824755907
75,0.89997369051,63,12,0.477208822966
76,0.904409050941,63,16,0.297772020102
77,0.91343832016,63,16,0.370456963778
78,0.851777851582,63,18,0.326655983925
79,0.827753484249,63,21,0.199969470501
80,0.862591266632,63,18,0.256142646074
81,0.850937485695,63,22,0.159820318222
82,0.761826395988,63,22,0.223924919963
83,0.845047771931,63,17,0.275398612022
84,0.879813909531,63,23,0.178474038839
85,0.924584329128,63,17,0.219306021929
86,0.862591266632,63,19,0.275398612022
87,0.922845959663,63,18,0.275398612022
88,0.797870099545,63,23,0.278384566307
89,0.827754497528,63,22,0.307667195797
90,0.806670248508,63,21,0.277485370636
91,0.847162902355,63,19,0.276026308537
92,0.857461154461,63,20,0.337369740009
93,0.898838222027,63,19,0.34392696619
94,0.846617639065,63,21,0.215891718864
95,0.828113734722,63,23,0.159799128771
96,0.820275962353,63,18,0.552476763725
97,0.831058144569,63,18,0.243426889181
98,0.847060263157,63,19,0.478625446558
99,0.699617147446,63,25,0.301631689072
100,0.844032406807,63,19,0.293064057827
101,0.804921865463,63,21,0.405601233244
102,0.822276413441,63,17,0.432585030794
103,0.882556736469,63,14,0.415975689888
104,0.901776313782,63,15,0.388139367104
105,0.856338799,63,20,0.234413906932
106,0.839906871319,63,16,0.337972044945
107,0.8544729352,63,14,0.463924765587
108,0.817404091358,63,17,0.431626498699
109,0.823654711246,63,18,0.489258676767
110,0.88487893343,63,11,0.548901259899
111,0.876304209232,63,16,0.339405626059
112,0.888066112995,63,16,0.200050055981
113,0.869065642357,63,18,0.319437086582
114,0.866866290569,63,17,0.228934019804
115,0.901011049747,63,13,0.538654029369
116,0.889647781849,63,17,0.262072116137
117,0.883727014065,63,18,0.254267901182
118,0.892911016941,63,15,0.338027179241
119,0.913204610348,63,17,0.219306021929
120,0.866987228394,63,22,0.178554624319
121,0.890514671803,63,16,0.308579087257
122,0.85403585434,63,19,0.303569972515
123,0.909830451012,63,17,0.248189970851
124,0.924796104431,63,14,0.367577016354
125,0.863990604877,63,15,0.552425861359
126,0.911341607571,63,16,0.335787713528
127,0.931340098381,63,15,0.378821015358
128,0.84739023447,63,21,0.332483649254
129,0.831892132759,63,21,0.25556153059
130,0.904182732105,63,18,0.243414178491
131,0.849061727524,63,19,0.380352169275
132,0.826785027981,63,17,0.315314471722
133,0.807013988495,63,21,0.217999666929
134,0.835649371147,63,19,0.387532830238
135,0.846748650074,63,20,0.22062087059
136,0.858352065086,63,19,0.282104253769
137,0.906611979008,63,15,0.226011678576
138,0.858100950718,63,19,0.282104253769
139,0.856997609138,63,17,0.397355943918
140,0.841481208801,63,21,0.226011678576
141,0.792696118355,63,21,0.329981207848
142,0.785232067108,63,19,0.458122491837
143,0.869860947132,63,18,0.235274896026
144,0.812641501427,63,23,0.143876895308
145,0.894179284573,63,15,0.427257835865
146,0.778128147125,63,21,0.289293438196
147,0.854671835899,63,16,0.366597294807
148,0.954895913601,63,13,0.286057263613
149,0.827817678452,63,16,0.38796120882
150,0.902574419975,63,18,0.190557792783
151,0.898896932602,63,18,0.34221342206
152,0.832155883312,63,18,0.463046759367
153,0.872208893299,63,19,0.367229253054
154,0.866306364536,63,17,0.335011541843
155,0.873768627644,63,18,0.281722545624
156,0.822985649109,63,17,0.36400577426
157,0.876982271671,63,19,0.171916812658
158,0.889131844044,63,17,0.387880653143
159,0.898382008076,63,18,0.377497702837
160,0.898295819759,63,16,0.249742344022
161,0.860830783844,63,18,0.240351870656
162,0.831586003304,63,22,0.246306821704
163,0.823158800602,63,19,0.282710760832
164,0.919279396534,63,18,0.265685766935
165,0.832557320595,63,21,0.264752656221
166,0.839539408684,63,21,0.207358002663
167,0.844312906265,63,22,0.117274813354
168,0.876262843609,63,16,0.33353126049
169,0.824559092522,63,21,0.328199833632
170,0.796280145645,63,22,0.271695822477
171,0.914999902248,63,20,0.31010171771
172,0.910927295685,63,17,0.37263277173
173,0.91832536459,63,17,0.410958111286
174,0.815455555916,63,22,0.315289020538
175,0.860129892826,63,19,0.348244696856
176,0.89813631773,63,19,0.299947828054
177,0.871592104435,63,19,0.292071551085
178,0.885514855385,63,19,0.424517869949
179,0.868626713753,63,18,0.404973506927
180,0.911624670029,63,21,0.178474038839
181,0.902199685574,63,20,0.284462481737
182,0.956134021282,63,13,0.493334710598
183,0.934493422508,63,18,0.242506504059
184,0.833560824394,63,22,0.222079887986
185,0.911592721939,63,16,0.225383967161
186,0.940125584602,63,16,0.250989317894
187,0.869539320469,63,18,0.267013311386
188,0.873517513275,63,18,0.336046457291
189,0.818578898907,63,20,0.307162493467
190,0.882828831673,63,17,0.297746539116
191,0.885982275009,63,21,0.30105060339
192,0.911354422569,63,15,0.477857768536
193,0.856525719166,63,20,0.371343404055
194,0.85354924202,63,20,0.323733627796
195,0.897955000401,63,20,0.265554308891
196,0.931904613972,63,16,0.412094801664
197,0.923011779785,63,19,0.206318840384
198,0.890354394913,63,20,0.323733627796
199,0.867792725563,63,19,0.342387348413
200,0.874146103859,63,16,0.311501413584
201,0.831191062927,63,20,0.249610856175
202,0.831203877926,63,21,0.29925647378
203,0.7849214077,63,22,0.327046185732
204,0.841343700886,63,18,0.312718689442
205,0.744167506695,63,24,0.153140127659
206,0.790910959244,63,21,0.222321659327
207,0.848489701748,63,18,0.271967291832
208,0.890095949173,63,15,0.379639595747
209,0.819212973118,63,18,0.275670051575
210,0.86984360218,63,16,0.379614144564
211,0.793296337128,63,20,0.278948634863
212,0.798498749733,63,19,0.323275595903
213,0.798131227493,63,22,0.292347252369
214,0.751979827881,63,20,0.309143215418
215,0.879857897758,63,14,0.470566809177
216,0.902755916119,63,16,0.40164399147
217,0.880486607552,63,19,0.507632374763
218,0.842402160168,63,19,0.193891525269
219,0.846153914928,63,20,0.284996896982
220,0.90649664402,63,16,0.394518464804
221,0.855820059776,63,21,0.181409075856
222,0.941667795181,63,19,0.247897312045
223,0.889010071754,63,23,0.114352479577
224,0.894564151764,63,19,0.268862575293
225,0.856145381927,63,21,0.240110099316
226,0.859708249569,63,15,0.360222429037
227,0.869362473488,63,19,0.313545793295
228,0.871766149998,63,19,0.271203875542
229,0.898128986359,63,22,0.130546167493
230,0.882855534554,63,18,0.239011600614
231,0.814158916473,63,20,0.334561914206
232,0.940131127834,63,17,0.22020944953
233,0.85084861517,63,20,0.327801167965
234,0.878414690495,63,17,0.424687534571
235,0.828299045563,63,24,0.178474038839
236,0.827402591705,63,18,0.357724279165
237,0.871249437332,63,19,0.382158964872
238,0.836332917213,63,20,0.208732202649
239,0.900870919228,63,17,0.473310947418
240,0.923645019531,63,13,0.41679006815
241,0.885535955429,63,20,0.269193410873
242,0.805988609791,63,21,0.324959397316
243,0.819713294506,63,21,0.275449484587
244,0.835870206356,63,18,0.403302401304
245,0.872016370296,63,19,0.31228607893
246,0.85475063324,63,20,0.252808868885
247,0.863813638687,63,20,0.140543162823
248,0.887914955616,63,18,0.380432724953
249,0.864956438541,63,21,0.12708093226
250,0.841237604618,63,17,0.370083719492
251,0.948721349239,63,14,0.366805076599
252,0.929332256317,63,18,0.29482421279
253,0.915221631527,63,18,0.378888845444
254,0.874270737171,63,17,0.38425847888
255,0.865241527557,63,21,0.295651316643
256,0.858257770538,63,20,0.361868083477
257,0.861681222916,63,18,0.339325040579
258,0.883244097233,63,20,0.30448615551
259,0.875895500183,63,21,0.219462960958
260,0.8630412817,63,18,0.41352841258
261,0.820327222347,63,22,0.266958206892
262,0.880898952484,63,22,0.2722684443
263,0.877718150616,63,19,0.274151623249
264,0.769200801849,63,24,0.151799842715
265,0.874028801918,63,19,0.518511593342
266,0.856973707676,63,23,0.0969245582819
267,0.763657510281,63,22,0.394017934799
268,0.916821658611,63,16,0.399943202734
269,0.8623265028,63,16,0.334328651428
270,0.863684594631,63,15,0.456035763025
271,0.899091303349,63,16,0.358063578606
272,0.940382122993,63,12,0.334328651428
273,0.82520622015,63,16,0.366546362638
274,0.799865305424,63,18,0.447387546301
275,0.850036680698,63,17,0.359077274799
276,0.847740232944,63,21,0.257652580738
277,0.91391479969,63,17,0.285107165575
278,0.86486017704,63,19,0.278303980827
279,0.804824650288,63,21,0.34450379014
280,0.822995781898,63,19,0.305677980185
281,0.887749135494,63,15,0.44847330451
282,0.848315656185,63,14,0.44983908534
283,0.831443965435,63,20,0.341170042753
284,0.831204771996,63,18,0.384283900261
285,0.817460715771,63,18,0.309062600136
286,0.844239473343,63,18,0.366855978966
287,0.864876747131,63,19,0.278880804777
288,0.786420702934,63,21,0.356002211571
289,0.902528584003,63,19,0.41919490695
290,0.851665139198,63,20,0.31186619401
291,0.853371500969,63,20,0.354127526283
292,0.872986853123,63,20,0.327372759581
293,0.870671153069,63,18,0.297670215368
294,0.793215811253,63,21,0.379584431648
295,0.746596932411,63,23,0.329938799143
296,0.852264463902,63,18,0.30628874898
297,0.834676027298,63,15,0.360146105289
298,0.86402541399,63,17,0.297670215368
299,0.882803380489,63,14,0.388067275286
300,0.825191378593,63,16,0.446997314692
301,0.82624065876,63,20,0.294561266899
302,0.830881237984,63,17,0.453881114721
303,0.953227221966,63,14,0.257105410099
304,0.796946525574,63,23,0.218771621585
305,0.882790446281,63,14,0.363212615252
306,0.826358854771,63,18,0.302823483944
307,0.877609193325,63,16,0.287219375372
308,0.866738855839,63,23,0.12708093226
309,0.846991539001,63,19,0.167832359672
310,0.876557171345,63,20,0.183775782585
311,0.835396468639,63,22,0.15921805799
312,0.798769116402,63,20,0.294221937656
313,0.808000743389,63,22,0.223924919963
314,0.845251262188,63,18,0.256142646074
315,0.761075913906,63,24,0.127683222294
316,0.855666041374,63,15,0.472140371799
317,0.812326192856,63,20,0.275152593851
318,0.753098785877,63,20,0.329981207848
319,0.813618302345,63,20,0.315301716328
320,0.81962621212,63,17,0.302933812141
321,0.851852893829,63,17,0.333628803492
322,0.831089198589,63,20,0.251069903374
323,0.923789739609,63,15,0.372836381197
324,0.852463245392,63,18,0.365846514702
325,0.865737259388,63,18,0.405054092407
326,0.848877429962,63,20,0.403251498938
327,0.889066815376,63,17,0.38811814785
328,0.854678153992,63,16,0.420178920031
329,0.884337306023,63,15,0.427007615566
330,0.943422734737,63,19,0.236653372645
331,0.888694763184,63,19,0.329569786787
332,0.886824369431,63,16,0.485161453485
333,0.833132863045,63,19,0.314016580582
334,0.918544471264,63,14,0.400897532701
335,0.862247526646,63,16,0.400948405266
336,0.978604078293,63,14,0.509498655796
337,0.819135010242,63,20,0.342188000679
338,0.881429672241,63,14,0.548188745975
339,0.882785022259,63,18,0.279160737991
340,0.878279924393,63,17,0.422465056181
341,0.862789273262,63,20,0.337891429663
342,0.883244037628,63,18,0.291515916586
343,0.853283524513,63,19,0.284314036369
344,0.862538158894,63,19,0.284314036369
345,0.907176613808,63,19,0.362300753593
346,0.824973464012,63,20,0.348439842463
347,0.817963898182,63,22,0.242332592607
348,0.853762865067,63,19,0.273939549923
349,0.862551033497,63,20,0.223924919963
350,0.854013979435,63,18,0.275398612022
351,0.932536065578,63,16,0.333577930927
352,0.84845417738,63,18,0.459318608046
353,0.86017292738,63,22,0.177014991641
354,0.774943828583,63,25,0.22635102272
355,0.871803820133,63,23,0.296253591776
356,0.902756810188,63,17,0.432237267494
357,0.830504775047,63,19,0.355692595243
358,0.848448634148,63,19,0.463152855635
359,0.817255496979,63,20,0.318431913853
360,0.871150434017,63,16,0.331762641668
361,0.888880729675,63,17,0.30628874898
362,0.808009922504,63,20,0.248041540384
363,0.846843898296,63,18,0.383495002985
364,0.885256409645,63,18,0.244355753064
365,0.825454354286,63,22,0.15921805799
366,0.875428974628,63,19,0.21627342701
367,0.88465243578,63,19,0.143876895308
368,0.957908093929,63,19,0.191753849387
369,0.88681524992,63,17,0.390103131533
370,0.882453143597,63,20,0.136993095279
371,0.925337791443,63,17,0.37703961134
372,0.884648859501,63,18,0.250034987926
373,0.793080210686,63,22,0.177014991641
374,0.789168953896,63,23,0.167832359672
375,0.905999064445,63,18,0.396236211061
376,0.850322604179,63,20,0.33154207468
377,0.864655077457,63,22,0.167751759291
378,0.896817684174,63,18,0.420480042696
379,0.902820050716,63,14,0.420480042696
380,0.881732940674,63,17,0.297135770321
381,0.82869207859,63,22,0.39737290144
382,0.821121811867,63,24,0.241352826357
383,0.831443071365,63,20,0.362300753593
384,0.883785605431,63,21,0.223924919963
385,0.855930089951,63,17,0.508862435818
386,0.903440475464,63,18,0.449665158987
387,0.784516513348,63,23,0.443676322699
388,0.925897717476,63,20,0.251345574856
389,0.911574423313,63,17,0.365316361189
390,0.874125003815,63,16,0.458046197891
391,0.934058904648,63,16,0.298840850592
392,0.869293689728,63,20,0.218080282211
393,0.765182316303,63,23,0.241810917854
394,0.779210329056,63,20,0.357062608004
395,0.800655841827,63,21,0.368327766657
396,0.886747419834,63,20,0.232564657927
397,0.906191408634,63,18,0.300164163113
398,0.801668584347,63,24,0.204397499561
399,0.844244122505,63,17,0.42033585906
400,0.833574593067,63,20,0.29122325778
401,0.806354939938,63,16,0.394213050604
402,0.837719321251,63,16,0.448507219553
403,0.802361309528,63,18,0.450381934643
404,0.904085636139,63,15,0.448295205832
405,0.844597816467,63,18,0.278236091137
406,0.912089347839,63,16,0.214542925358
407,0.839124321938,63,20,0.194209650159
408,0.819639027119,63,21,0.313329488039
409,0.947539150715,63,17,0.272136956453
410,0.92419397831,63,15,0.21784697473
411,0.921012401581,63,15,0.362300753593
412,0.814762830734,63,18,0.34450379014
413,0.848932445049,63,17,0.417299032211
414,0.846646904945,63,20,0.167832359672
415,0.885125398636,63,16,0.359077274799
416,0.811792016029,63,20,0.256193488836
417,0.790776312351,63,20,0.256142646074
418,0.892473995686,63,17,0.31228607893
419,0.876982390881,63,19,0.424051314592
420,0.919280469418,63,20,0.33482915163
421,0.861223042011,63,20,0.304354667664
422,0.93362647295,63,18,0.31228607893
423,0.843890368938,63,20,0.253555357456
424,0.924001574516,63,20,0.247579231858
425,0.872392177582,63,21,0.327869027853
426,0.891038835049,63,23,0.283533632755
427,0.819890141487,63,22,0.307107329369
428,0.913655519485,63,17,0.365286678076
429,0.865761101246,63,21,0.248041540384
430,0.836105585098,63,18,0.3914052248
431,0.886434912682,63,19,0.276950955391
432,0.885774195194,63,19,0.243180900812
433,0.911341607571,63,15,0.329149901867
434,0.859483718872,63,19,0.28629475832
435,0.903746545315,63,17,0.357558846474
436,0.842989623547,63,17,0.416081726551
437,0.833151221275,63,18,0.388253867626
438,0.888199985027,63,16,0.359989136457
439,0.88638818264,63,18,0.339337766171
440,0.844535648823,63,15,0.41108956933
441,0.853770196438,63,19,0.304282575846
442,0.812440872192,63,18,0.417973428965
443,0.910086154938,63,17,0.439010769129
444,0.917686760426,63,16,0.377909064293
445,0.809414088726,63,23,0.103125482798
446,0.849289000034,63,20,0.279211610556
447,0.831300139427,63,21,0.319360762835
448,0.909622490406,63,15,0.346509993076
449,0.880214452744,63,20,0.258148819208
450,0.787452638149,63,25,0.230969890952
451,0.758926212788,63,23,0.337764203548
452,0.801441311836,63,23,0.217397391796
453,0.897310674191,63,16,0.324030578136
454,0.823968887329,63,20,0.388516873121
455,0.876743972301,63,16,0.393038213253
456,0.832428216934,63,17,0.419067651033
457,0.85238724947,63,20,0.305758595467
458,0.903719961643,63,16,0.44247597456
459,0.874188184738,63,19,0.216901138425
460,0.879062533379,63,16,0.327372729778
461,0.847497344017,63,15,0.467025250196
462,0.858302474022,63,13,0.549537420273
463,0.832375824451,63,16,0.456977337599
464,0.782792687416,63,20,0.376454293728
465,0.900553762913,63,19,0.296715885401
466,0.962925434113,63,16,0.306157261133
467,0.86914730072,63,14,0.452761352062
468,0.835208535194,63,18,0.249984100461
469,0.820159494877,63,17,0.306157261133
470,0.820076167583,63,18,0.328700333834
471,0.836070775986,63,17,0.33842587471
472,0.848470509052,63,18,0.369375377893
473,0.854008436203,63,17,0.380657553673
474,0.87386661768,63,19,0.265405863523
475,0.891334891319,63,18,0.24195510149
476,0.850856781006,63,19,0.263870447874
477,0.871560931206,63,17,0.416255623102
478,0.792756617069,63,20,0.457885026932
479,0.882565021515,63,21,0.183775782585
480,0.914091706276,63,19,0.363305926323
481,0.823206543922,63,21,0.371033787727
482,0.752316176891,63,24,0.267064243555
483,0.894885003567,63,19,0.295948207378
484,0.850601196289,63,23,0.28629475832
485,0.821452558041,63,20,0.337420642376
486,0.745229721069,63,23,0.277031540871
487,0.840195536613,63,20,0.318482786417
488,0.813352584839,63,24,0.301288127899
