,cov,sleep
0,0.856944143772,0.566666666667
1,0.85590493679,0.573333333333
2,0.871794462204,0.55
3,0.887047052383,0.543333333333
4,0.862860798836,0.59
5,0.855703771114,0.583333333333
6,0.863145709038,0.56
7,0.831064999104,0.586666666667
8,0.874476194382,0.553333333333
9,0.840819954872,0.583333333333
10,0.856240153313,0.58
11,0.858653724194,0.573333333333
12,0.890080809593,0.523333333333
13,0.85659211874,0.553333333333
14,0.857396662235,0.566666666667
15,0.871861457825,0.563333333333
16,0.86587780714,0.556666666667
17,0.889460623264,0.536666666667
18,0.871643602848,0.55
19,0.862860798836,0.56
20,0.811890304089,0.613333333333
21,0.860933244228,0.583333333333
22,0.84043443203,0.576666666667
23,0.828886032104,0.59
24,0.834886550903,0.606666666667
25,0.874006927013,0.543333333333
26,0.832305312157,0.576666666667
27,0.878448605537,0.553333333333
28,0.844071626663,0.58
29,0.855452358723,0.576666666667
30,0.871341884136,0.556666666667
31,0.849099934101,0.576666666667
32,0.835054159164,0.596666666667
33,0.861838340759,0.56
34,0.849368095398,0.583333333333
35,0.85278737545,0.576666666667
36,0.853340506554,0.573333333333
37,0.863061904907,0.566666666667
38,0.891103208065,0.546666666667
39,0.86123496294,0.573333333333
40,0.851094484329,0.566666666667
41,0.880912482738,0.53
42,0.835171461105,0.596666666667
43,0.83666318655,0.576666666667
44,0.830461621284,0.593333333333
45,0.857949793339,0.573333333333
46,0.849535703659,0.576666666667
47,0.850222945213,0.573333333333
48,0.850474357605,0.566666666667
49,0.895410835743,0.54
50,0.884616672993,0.53
51,0.856240153313,0.56
52,0.902014672756,0.523333333333
53,0.820371448994,0.596666666667
54,0.853089094162,0.573333333333
55,0.877409398556,0.533333333333
56,0.865106761456,0.566666666667
57,0.858217954636,0.56
58,0.886695027351,0.53
59,0.872045874596,0.556666666667
60,0.890617132187,0.553333333333
61,0.838674545288,0.593333333333
62,0.876185834408,0.563333333333
63,0.869414389133,0.556666666667
64,0.855184197426,0.56
65,0.860296308994,0.563333333333
66,0.853005290031,0.57
67,0.885303854942,0.54
68,0.883761882782,0.546666666667
69,0.87340348959,0.546666666667
70,0.856055796146,0.573333333333
71,0.856089293957,0.553333333333
72,0.859961092472,0.57
73,0.848949074745,0.566666666667
74,0.84286481142,0.586666666667
75,0.81514197588,0.61
76,0.81743824482,0.606666666667
77,0.860681831837,0.553333333333
78,0.854798674583,0.566666666667
79,0.86431902647,0.556666666667
80,0.879236340523,0.553333333333
81,0.878230690956,0.546666666667
82,0.838339328766,0.586666666667
83,0.87799602747,0.56
84,0.864117860794,0.56
85,0.849854171276,0.58
86,0.852334797382,0.583333333333
87,0.848395943642,0.596666666667
88,0.83745098114,0.6
89,0.856759727001,0.573333333333
90,0.854044437408,0.58
91,0.846384644508,0.576666666667
92,0.852603018284,0.57
93,0.871459245682,0.543333333333
94,0.846099674702,0.57
95,0.873202383518,0.553333333333
96,0.84819483757,0.59
97,0.847289741039,0.58
98,0.830143153667,0.593333333333
99,0.89259493351,0.536666666667
100,0.852033138275,0.583333333333
101,0.868408679962,0.563333333333
102,0.883258998394,0.54
103,0.87192851305,0.56
104,0.885873734951,0.55
105,0.87578356266,0.553333333333
106,0.851412951946,0.58
107,0.838540434837,0.586666666667
108,0.830729782581,0.603333333333
109,0.861687481403,0.566666666667
110,0.871442437172,0.566666666667
111,0.852116942406,0.57
112,0.872900664806,0.57
113,0.85204988718,0.563333333333
114,0.876923322678,0.556666666667
115,0.849150240421,0.57
116,0.838506937027,0.583333333333
117,0.856173098087,0.586666666667
118,0.83507090807,0.573333333333
119,0.863078653812,0.556666666667
120,0.840819954872,0.593333333333
121,0.871677100658,0.55
122,0.867118120193,0.56
123,0.865760445595,0.56
124,0.860296308994,0.563333333333
125,0.852435410023,0.57
126,0.862609386444,0.566666666667
127,0.867704749107,0.55
128,0.849435150623,0.563333333333
129,0.872179925442,0.556666666667
130,0.84814453125,0.58
131,0.834182560444,0.59
132,0.864905655384,0.56
133,0.892276465893,0.54
134,0.857782185078,0.586666666667
135,0.87350410223,0.54
136,0.865173816681,0.566666666667
137,0.870704948902,0.56
138,0.860648334026,0.566666666667
139,0.822533607483,0.593333333333
140,0.884683728218,0.55
141,0.840786457062,0.596666666667
142,0.821410596371,0.6
143,0.870872557163,0.556666666667
144,0.870386481285,0.553333333333
145,0.890617132187,0.54
146,0.855066895485,0.573333333333
147,0.82826590538,0.59
148,0.891941249371,0.54
149,0.865542531013,0.563333333333
150,0.883577466011,0.54
151,0.849217236042,0.573333333333
152,0.879906833172,0.55
