,coverage,nb_alive,nb_sleeping,overlapping
0,9158.91894531,64,23,330.850006104
1,9055.87890625,64,15,1322.00012207
2,8736.95800781,64,18,727.590026855
3,8845.27832031,64,15,983.619934082
4,9149.40917969,64,15,994.170043945
5,8841.99804688,64,18,746.399963379
6,9355.5,64,14,1176.77001953
7,9452.63964844,64,15,1090.22998047
8,8589.78027344,64,20,782.58996582
9,9202.86914062,64,18,843.770019531
10,9403.13867188,64,16,855.820007324
11,9524.84960938,64,15,904.959960938
12,8877.58984375,64,18,701.070007324
13,9303.609375,64,17,937.700012207
14,8950.18945312,64,20,584.059997559
15,9097.62890625,64,21,625.860046387
16,9302.62890625,64,19,414.170013428
17,8882.20898438,64,20,613.869995117
18,8812.59960938,64,20,784.390014648
19,8654.94042969,64,18,880.25
20,8706.4296875,64,21,624.290039062
21,8362.359375,64,21,874.479980469
22,8766.04882812,64,20,829.179992676
23,8243.40917969,64,26,281.890014648
24,9193.54980469,64,20,520.66003418
25,8127.50146484,64,24,729.720031738
26,8861.46875,64,23,288.290008545
27,8823.93945312,64,24,509.649993896
28,9379.38964844,64,20,741.469970703
29,7869.89257812,64,26,504.559997559
30,7760.90234375,64,28,374.210021973
31,8792.02832031,64,22,570.260009766
32,8378.87109375,64,23,905.299987793
33,9339.75976562,64,21,740.739990234
34,8971.33984375,64,23,712.549987793
35,8184.93017578,64,21,1019.19995117
36,8107.2421875,64,20,1154.80993652
37,8700.75976562,64,17,1098.60998535
38,8180.24121094,64,25,535.390014648
39,8271.95117188,64,21,800.109924316
40,8551.85058594,64,16,1124.57006836
41,7651.34228516,64,22,956.510009766
42,8113.98242188,64,19,907.00994873
43,8922.77929688,64,15,1061.19995117
44,8713.96972656,64,19,588.779968262
45,8094.80175781,64,23,584.569946289
46,9076.53808594,64,17,601.929931641
47,8990.91894531,64,18,861.989990234
48,7949.57177734,64,26,555.58001709
49,8410.09082031,64,22,575.590026855
50,8290.37988281,64,22,563.530029297
51,8194.88964844,64,21,846.289978027
52,8168.09082031,64,21,806.83001709
53,8471.83007812,64,25,367.309997559
54,8958.90917969,64,19,756.989990234
55,8262.16015625,64,21,835.58001709
56,8923.83984375,64,19,614.83001709
57,8930.72949219,64,20,577.849975586
58,8836.07910156,64,19,1099.09008789
59,9001.109375,64,21,467.789978027
60,9056.91894531,64,20,417.489990234
61,8764.21875,64,20,742.16003418
62,9136.30957031,64,19,696.030029297
63,7857.12207031,64,24,714.619995117
64,8534.85058594,64,21,371.789978027
65,8827.16992188,64,19,799.450012207
66,8645.68945312,64,20,755.109985352
67,8295.74902344,64,23,549.040039062
68,8337.37988281,64,22,669.690002441
69,8221.68164062,64,18,1274.02001953
70,8030.54199219,64,24,749.58996582
71,9164.15917969,64,18,881.859985352
72,8013.39208984,64,20,1367.78015137
73,8334.58984375,64,25,471.550018311
74,8278.00097656,64,18,1411.72009277
75,7977.3515625,64,22,1182.42004395
76,8545.70019531,64,22,742.400024414
77,8924.48925781,64,21,808.360046387
78,9133.53808594,64,17,806.749938965
79,8348.36035156,64,22,676.700012207
80,8190.95068359,64,20,719.479980469
81,8400.36035156,64,20,868.789978027
82,8512.59960938,64,19,937.700012207
83,9239.80078125,64,18,657.179992676
84,8596.20019531,64,21,539.320007324
85,8747.08984375,64,17,1040.70996094
86,8711.45898438,64,23,500.280029297
87,7656.36181641,64,24,658.150024414
88,8381.63964844,64,21,660.469970703
89,8264.61035156,64,19,844.950012207
90,8275.87109375,64,20,652.459960938
91,8317.44042969,64,22,552.559997559
92,8971.63867188,64,19,582.539978027
93,8372.04980469,64,19,699.779968262
94,7935.27197266,64,22,753.239929199
95,9196.33984375,64,17,968.249938965
96,8267.16113281,64,21,688.860046387
97,8579.62011719,64,18,852.399963379
98,8428.40136719,64,18,990.33996582
99,8657.51953125,64,18,752.049987793
100,8157.85058594,64,23,702.059997559
101,8180.00048828,64,24,318.989990234
102,8931.67871094,64,19,772.319946289
103,8006.68115234,64,23,619.75994873
104,8487.75976562,64,18,946.559997559
105,8090.92138672,64,21,768.919921875
106,8156.64160156,64,23,767.539978027
107,9259.13964844,64,18,832.540039062
108,8686.22949219,64,19,853.419921875
109,9090.00878906,64,16,1120.67004395
110,8570.25097656,64,19,927.670043945
111,8617.86035156,64,20,955.019958496
112,8659.22070312,64,20,551.420043945
113,8302.60058594,64,21,540.359985352
114,8861.37890625,64,20,665.329956055
115,7877.68164062,64,23,578.729980469
116,8489.45019531,64,20,729.889953613
117,8946.06933594,64,17,1008.84991455
118,8466.54980469,64,23,376.369995117
119,8494.79101562,64,22,497.090026855
120,8398.32128906,64,17,765.059997559
121,8606.96972656,64,20,685.219970703
122,7995.67138672,64,24,445.160003662
123,8648.45019531,64,18,776.710021973
124,8731.79003906,64,18,604.299987793
125,8678.55957031,64,19,508.679992676
126,7967.65136719,64,26,367.309997559
127,7859.80126953,64,23,637.029968262
128,8870.61914062,64,18,708.41998291
129,8617.29980469,64,19,879.489990234
130,8217.33105469,64,22,659.719970703
131,8012.29101562,64,22,777.519958496
132,8701.95996094,64,19,861.700012207
133,8542.79980469,64,23,808.610046387
134,7990.42138672,64,20,1183.56005859
135,8483.93164062,64,21,956.229919434
136,8615.68945312,64,21,930.489929199
137,8097.96142578,64,20,963.549987793
138,8346.70019531,64,20,913.900024414
139,9357.04980469,64,17,1009.70996094
140,8319.72070312,64,20,1177.35998535
141,7803.0234375,64,22,863.930053711
142,8411.22167969,64,23,839.430053711
143,8427.84960938,64,24,477.070007324
144,8384.60058594,64,21,418.560028076
145,8424.27050781,64,25,593.390014648
146,8333.26074219,64,20,1066.54003906
147,8538.63085938,64,19,874.0
148,8468.62011719,64,19,994.700012207
149,7894.71191406,64,19,1294.08996582
150,7729.05322266,64,22,649.820007324
151,7696.28222656,64,22,805.029968262
152,8896.98925781,64,16,1347.7199707
153,8222.20117188,64,22,805.949951172
154,8891.31933594,64,17,800.320068359
155,8342.74023438,64,21,669.400024414
156,8617.29101562,64,21,606.290039062
157,8542.49023438,64,19,871.08996582
158,8081.19042969,64,21,722.630004883
159,8608.640625,64,20,760.450012207
160,8344.84960938,64,20,1216.34997559
161,8676.06933594,64,19,780.270019531
162,9071.48046875,64,19,902.799987793
163,8319.26953125,64,19,1002.82995605
164,8748.91992188,64,17,938.059936523
165,8446.33789062,64,22,560.300048828
166,8706.70898438,64,19,838.260070801
167,7736.32226562,64,26,531.91003418
168,8371.16015625,64,21,1009.06994629
169,9042.90917969,64,18,916.360046387
170,8574.95019531,64,20,782.91003418
171,8639.27929688,64,20,897.570068359
172,8761.66015625,64,19,965.689941406
173,8690.70800781,64,21,581.970031738
174,8289.65136719,64,23,674.599975586
175,7683.5625,64,25,537.229980469
176,8172.87158203,64,22,696.599975586
177,8336.67089844,64,21,392.310028076
178,8307.12109375,64,23,704.960021973
179,8323.54101562,64,19,1163.85998535
180,7925.12255859,64,21,709.00994873
181,8728.20996094,64,22,671.530029297
182,8971.08886719,64,18,732.469970703
183,8473.87109375,64,22,749.139953613
184,8324.78125,64,21,801.569946289
185,8754.83007812,64,17,1192.12988281
186,8879.5390625,64,20,978.630004883
187,8273.80078125,64,23,680.58001709
188,8266.59082031,64,19,1042.84008789
189,8338.97070312,64,21,852.680053711
190,8225.640625,64,20,738.609985352
191,8486.859375,64,21,877.659973145
192,8585.73925781,64,21,719.670043945
193,8419.98046875,64,19,1031.13000488
194,7987.98242188,64,18,1089.02001953
195,8433.72949219,64,19,761.869995117
196,8878.88867188,64,16,1299.14001465
197,8815.01855469,64,17,936.889953613
198,7488.43359375,64,21,1236.23999023
199,8497.73828125,64,19,821.349975586
200,8108.10986328,64,22,583.190002441
201,8552.72949219,64,21,841.640075684
202,8683.31933594,64,18,1026.34997559
203,8217.3515625,64,22,540.359985352
204,8997.55957031,64,19,785.08996582
205,8868.859375,64,16,1148.07995605
206,8696.26074219,64,21,576.790039062
207,8068.36132812,64,22,682.140014648
208,9154.83984375,64,20,732.239990234
209,7814.03125,64,24,658.269958496
210,7898.32275391,64,26,520.109985352
211,8150.26220703,64,21,745.16003418
212,8166.64160156,64,21,977.779968262
213,8694.25,64,18,992.450012207
214,8540.11132812,64,18,1196.89001465
215,7363.53271484,64,24,637.520019531
216,8226.50097656,64,22,608.309997559
217,8456.0,64,21,463.6300354
218,8244.66113281,64,21,653.309997559
219,9237.06933594,64,18,1121.89001465
220,8794.39941406,64,19,772.189941406
221,9013.70898438,64,19,709.169921875
222,8917.65917969,64,20,557.640014648
223,8745.34960938,64,18,750.650024414
224,8006.68115234,64,23,606.760009766
225,8643.86035156,64,19,626.689941406
226,8290.30078125,64,22,615.380004883
227,8145.70019531,64,23,446.349975586
228,8967.48925781,64,19,862.619934082
229,9128.62011719,64,16,1078.82006836
230,8596.84082031,64,20,1106.98999023
231,8388.31054688,64,22,734.279968262
232,8661.35058594,64,18,1018.89001465
233,8326.24023438,64,20,825.840026855
234,8167.89111328,64,18,1252.83007812
235,8647.19921875,64,21,792.540039062
236,8329.9609375,64,20,1060.13000488
237,8092.70166016,64,21,730.00994873
238,8881.4296875,64,17,1151.06005859
239,8178.32128906,64,19,1079.33996582
240,8615.22070312,64,18,1109.93005371
241,9125.5703125,64,21,671.820007324
242,8850.75878906,64,17,1194.58996582
243,8844.30957031,64,19,1027.17004395
244,8962.83984375,64,16,989.799987793
245,8665.5703125,64,22,766.179992676
246,8745.28027344,64,17,1383.79992676
247,8891.64941406,64,21,763.929992676
