,30per_depletion,coverage (mean),coverage (stdev),final_fitness (mean),final_fitness (stdev),first_depletion,initial_fitness (mean),initial_fitness (stdev),nb_sleeping (mean),nb_sleeping (stdev),overlapping (mean),overlapping (stdev),scenario_name,term1_final (mean),term1_final (stdev),term1_initial (mean),term1_initial (stdev),term2_final (mean),term2_final (stdev),term2_initial (mean),term2_initial (stdev)
0,3406,0.860719945771,0.0427982953326,0.74195151228,0.0178705695945,3257,0.579223867077,0.0260541574203,0.42038534297,0.0506119881732,0.288311702364,0.0683533744582,FCMMPSO,0.779494167754,0.0489539115608,0.620494233655,0.0603856600441,0.704408857124,0.0410934132519,0.537953500057,0.0563301903206
